"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred","cloud_amount"
43949,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-25 08:00:00.000000',0.0000,8.1200,64.6400,214.8400,56.0500,60.1300,3.5700,5.9200,0.0000
43950,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-25 14:00:00.000000',0.0000,17.2500,NULL,517.0400,52.4100,54.8900,4.0700,5.5700,0.3000
43951,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-25 17:00:00.000000',0.0000,10.7600,71.4400,1.1600,37.5700,40.8200,2.5300,5.2500,0.0000
43952,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-25 14:00:00.000000',0.0000,16.7500,77.5800,512.4700,43.0800,50.4900,4.1400,6.0000,NULL
43953,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-25 14:00:00.000000',0.0000,18.0900,82.2400,504.1200,NULL,68.3000,3.6800,4.8100,0.7100
43954,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-25 14:00:00.000000',0.0000,17.1000,77.9100,515.1300,88.9100,86.5900,2.6000,3.8000,NULL
43955,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-25 11:00:00.000000',0.0000,16.3500,92.2700,589.9700,NULL,64.9200,4.3900,NULL,12.4000
43956,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-25 08:00:00.000000',0.0000,NULL,75.4100,209.5000,53.0600,57.3400,3.1600,4.5900,0.0000
43957,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-25 11:00:00.000000',0.0000,15.9300,81.6100,649.9600,88.1500,86.4400,2.5900,NULL,0.0300
43958,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-25 08:00:00.000000',0.0000,8.0300,NULL,198.1400,67.8000,67.1900,1.7200,2.8600,0.0000
43959,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-25 17:00:00.000000',0.0000,11.3800,NULL,2.1900,60.7200,73.5800,2.9900,5.4600,0.0000
43960,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-25 17:00:00.000000',NULL,9.9600,74.7300,3.3600,63.3200,65.2900,NULL,2.7600,0.0000
43961,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',0.0000,9.0600,NULL,0.0000,32.4600,45.4000,1.4400,2.7000,0.0000
43962,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',0.0000,8.2600,72.3600,0.0000,47.2100,59.9000,1.3100,2.3500,0.0000
43963,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,6.9700,73.5000,0.0000,NULL,58.9900,1.2200,1.9000,0.0000
43964,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',0.0000,7.5600,73.2400,0.0000,57.6400,NULL,1.4700,2.3700,0.0000
43965,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',NULL,9.1900,72.4000,0.0000,49.1100,52.2200,2.3100,4.3900,0.0000
43966,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',0.0000,9.1400,73.9700,0.0000,48.0600,51.1800,2.3000,4.5700,0.0000
43967,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',NULL,9.1900,72.4000,0.0000,NULL,52.2200,NULL,4.3900,0.0000
43968,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',0.0000,8.3000,72.3900,0.0000,67.7600,67.7200,2.1900,4.2300,0.0000
43969,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',0.0000,8.2000,73.9400,0.0000,62.1600,61.3800,2.1000,4.1400,0.0000
43970,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',0.0000,7.5200,71.8700,0.0000,65.5200,67.8900,1.9200,3.5100,NULL
43971,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',NULL,8.3000,72.3900,0.0000,67.7600,67.7200,2.1900,4.2300,0.0000
43972,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',0.0000,7.5100,72.6300,NULL,66.1300,66.2800,NULL,3.5300,0.0000
43973,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',0.0000,7.5200,71.8700,0.0000,65.5200,67.8900,1.9200,3.5100,0.0000
43974,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,NULL,71.4700,0.0000,60.2500,64.9900,1.6400,2.8400,0.0000
43975,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,6.9300,NULL,0.0000,59.1200,63.0000,NULL,2.8300,0.0000
43976,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',0.0000,NULL,71.7600,0.0000,55.4700,60.6800,1.7600,3.2100,0.0000
43977,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',0.0000,8.9300,71.7400,NULL,57.3300,58.2000,1.8800,3.8600,NULL
43978,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',0.0000,7.5900,72.4900,NULL,55.6000,58.7600,1.7200,2.8100,0.0000
43979,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,6.9700,NULL,0.0000,60.2500,64.9900,1.6400,2.8400,0.0000
43980,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,6.9800,72.0900,0.0000,50.0300,54.2900,1.5200,2.3400,0.0000
43981,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',0.0000,8.1700,76.1000,0.0000,NULL,61.1900,1.3200,2.5800,0.0000
43982,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',0.0000,9.2100,74.8300,0.0000,56.5900,NULL,1.8000,3.4200,0.0000
43983,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-25 23:00:00.000000',0.0000,7.5000,71.1900,0.0000,62.9000,73.1700,1.2500,1.9700,0.0000
43984,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-25 20:00:00.000000',0.0000,8.2800,72.5400,0.0000,39.7100,50.8900,1.4700,2.6600,0.0000
43985,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,7.0000,73.1800,0.0000,61.1800,67.4200,NULL,1.8500,0.0000
43986,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',0.0000,7.5000,75.2300,0.0000,64.5800,66.4300,1.2400,2.1700,NULL
43987,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 05:00:00.000000',0.0000,NULL,72.8800,0.0000,71.4400,85.4300,0.8600,1.1900,0.0000
43988,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 02:00:00.000000',NULL,6.8300,71.9700,0.0000,71.5400,81.9200,1.2300,1.7300,0.0000
43989,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',0.0000,19.9500,79.8700,512.9100,236.9800,243.7300,1.5800,2.2800,0.0000
43990,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',0.0000,20.4300,NULL,651.5500,20.4400,24.6900,0.9300,0.6700,0.0000
43991,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,10.8000,70.8800,206.2300,49.8900,64.2800,0.9700,1.1800,NULL
43992,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',0.0000,20.2200,70.8700,646.6400,181.3100,189.3500,0.6800,0.7100,0.0000
43993,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,9.9700,71.5000,194.9100,99.9800,105.6000,0.5900,NULL,0.0000
43994,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,12.9200,72.1400,2.1000,222.3400,234.8900,2.0200,3.8100,0.0000
43995,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,12.6200,82.9700,3.2600,281.2500,282.6800,1.6000,3.8100,0.0000
43996,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',NULL,20.9800,70.9400,651.1500,76.4200,71.0300,0.4000,0.3800,0.0000
43997,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,10.3100,NULL,201.0700,61.0400,65.9400,1.0100,1.4700,0.0000
43998,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,13.4400,83.0800,5.5000,263.2800,266.5200,0.9600,2.5200,0.0000
43999,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',0.0000,20.9400,77.8100,NULL,237.9700,244.4000,1.2400,1.6700,0.0000
44000,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',0.0000,20.6500,71.9000,648.2700,NULL,78.8500,0.6000,0.5100,0.0000
44001,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',0.0000,20.4600,71.3400,651.5300,53.6800,51.6600,0.7800,0.6600,0.0000
44002,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,10.4400,71.5400,NULL,63.5900,64.6500,1.3600,1.9800,0.0000
44003,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',0.0000,20.6500,71.9000,648.2700,92.2700,78.8500,0.6000,NULL,0.0000
44004,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,10.4500,70.7500,205.3100,55.2500,60.2800,NULL,1.9300,0.0000
44005,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,10.4400,71.5400,190.5900,63.5900,64.6500,1.3600,1.9800,0.0000
44006,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,NULL,80.3700,6.4100,250.7200,254.9900,NULL,4.0400,0.0000
44007,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 11:00:00.000000',0.0000,NULL,NULL,NULL,3.9200,9.6700,0.9900,0.8900,0.0000
44008,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 08:00:00.000000',0.0000,10.3400,NULL,211.5800,49.5900,57.7800,1.2600,1.7600,0.0000
44009,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,13.0100,76.5100,1.4500,237.4000,243.7200,2.6000,4.7700,0.0000
44010,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',0.0000,20.1800,74.2500,516.9200,251.2900,253.6400,NULL,2.2600,0.0000
44011,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,13.0000,80.3700,6.4100,250.7200,254.9900,2.3100,4.0400,0.0000
44012,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',NULL,20.1600,70.1800,508.4600,257.8100,256.5600,1.7400,2.1400,0.0000
44013,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 17:00:00.000000',0.0000,12.9200,80.1600,1.1300,212.5300,222.1300,1.6500,3.0600,0.0000
44014,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',0.0000,20.1000,74.7700,510.2900,258.1500,NULL,NULL,NULL,0.0000
44015,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',0.0000,20.1800,74.2500,516.9200,251.2900,253.6400,1.7900,2.2600,0.0000
44016,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 14:00:00.000000',0.0000,20.3000,72.1200,506.5000,275.3900,267.1500,1.5000,NULL,0.0000
44017,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',0.0000,8.2400,81.5300,0.0000,227.6100,NULL,1.3200,2.7700,0.0000
44018,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,12.9100,87.4600,0.0000,244.7500,247.2000,3.1500,5.9000,0.5300
44019,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',0.0000,12.8200,84.8500,0.0000,226.1600,240.3900,2.7800,5.7300,0.0500
44020,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,9.4800,84.9100,0.0000,278.5900,NULL,1.5600,2.7500,0.0000
44021,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',0.0000,12.6700,83.7500,0.0000,265.5700,268.7900,1.5800,3.0200,0.0000
44022,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',NULL,9.1800,69.0100,0.0000,249.6000,251.7900,2.6000,5.3500,0.0000
44023,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,10.5000,86.4200,0.0000,247.3000,250.2100,2.9900,5.8600,0.0000
44024,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',0.0000,6.5300,59.8800,0.0000,279.5100,NULL,NULL,NULL,0.0000
44025,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,7.7100,75.9300,0.0000,NULL,286.3100,1.3000,1.8600,0.0000
44026,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',NULL,13.3800,85.6000,0.0000,263.5400,258.3600,1.1500,2.6000,0.0000
44027,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,10.7800,86.6500,0.0000,NULL,NULL,1.3900,NULL,0.0300
44028,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',NULL,7.7800,67.8400,0.0000,276.2600,265.3800,NULL,NULL,0.0000
44029,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,NULL,81.5100,0.0000,296.8000,NULL,1.0800,1.6900,0.0000
44030,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',0.0000,13.2900,89.4800,0.0000,254.2400,263.0000,2.5400,4.3700,0.2800
44031,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',0.0000,12.9700,88.0900,0.0000,239.3200,NULL,3.0800,5.4700,0.1500
44032,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',0.0000,13.2900,89.4800,0.0000,254.2400,NULL,2.5400,4.3700,0.2800
44033,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,12.1100,87.7400,NULL,257.0300,NULL,3.0300,5.2600,0.5100
44034,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,12.4000,NULL,0.0000,246.4100,NULL,3.5400,6.2200,1.2500
44035,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,9.7100,87.8800,0.0000,260.4800,259.7500,2.6300,4.5600,NULL
44036,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,12.1100,NULL,0.0000,257.0300,262.9500,3.0300,5.2600,0.5100
44037,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,10.1500,88.2300,0.0000,249.3700,250.8400,3.2900,5.9600,0.3700
44038,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 23:00:00.000000',0.0000,11.7800,90.7200,0.0000,NULL,252.5700,1.3700,2.9200,0.3500
44039,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-26 20:00:00.000000',0.0000,12.7900,87.3500,0.0000,NULL,NULL,1.6800,3.6800,0.0100
44040,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,9.4600,86.7500,0.0000,252.9200,251.9800,NULL,NULL,0.0000
44041,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 02:00:00.000000',0.0000,9.7100,87.8800,0.0000,260.4800,NULL,2.6300,4.5600,NULL
44042,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',0.0000,8.4300,69.7700,0.0000,NULL,251.6200,2.4800,4.4100,0.0000
44043,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',NULL,8.9000,70.5100,0.0000,NULL,247.8000,3.0000,5.5300,0.0000
44044,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 05:00:00.000000',0.0000,8.4300,69.7700,0.0000,255.2700,251.6200,2.4800,4.4100,0.0000
44045,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,11.2700,NULL,NULL,198.8200,218.2700,0.7900,1.5500,0.0000
44046,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',0.0000,18.9300,60.5900,508.2300,240.8700,244.2800,NULL,3.3200,0.0000
44047,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',0.0000,19.3500,49.0700,504.4400,250.0600,251.9200,4.3700,6.1900,0.0000
44048,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',NULL,18.9900,52.9700,510.8200,274.1900,NULL,2.5300,3.5800,0.0000
44049,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,19.0300,33.6500,648.1700,255.8600,254.9100,4.2300,NULL,0.0000
44050,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,11.7400,49.5900,203.0100,253.2400,252.0100,2.8300,4.6000,0.0000
44051,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,19.1100,NULL,NULL,248.5900,NULL,1.5700,2.0000,0.0000
44052,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,9.7900,43.5700,191.7300,NULL,263.3800,0.9100,1.3400,0.0000
44053,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,12.2400,51.0700,2.0200,229.7400,239.3100,NULL,6.0500,0.0000
44054,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,10.6200,52.2600,3.1800,NULL,291.2500,1.5600,2.9900,0.0000
44055,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,19.4700,31.6600,647.7700,242.8100,246.9100,1.8000,2.3500,NULL
44056,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,10.8300,47.3900,197.8800,260.0400,255.7700,0.9700,1.4700,0.0000
44057,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,11.5300,51.8000,5.3700,285.0600,287.5200,0.7000,1.8100,0.0000
44058,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',0.0000,NULL,55.6900,NULL,256.3500,261.3900,2.1800,3.1500,0.0000
44059,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,18.5100,38.0700,644.8700,249.0000,251.5800,3.6500,4.6900,0.0000
44060,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,NULL,37.8800,648.1600,248.1800,249.0800,4.3100,5.6800,0.0000
44061,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,11.0600,52.1300,187.4000,255.9700,254.2400,2.5300,3.8500,0.0000
44062,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,18.5100,38.0700,644.8700,249.0000,251.5800,3.6500,4.6900,0.0000
44063,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,11.4200,52.9100,202.0900,250.7400,249.3800,3.1300,4.9500,0.0000
44064,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,11.6300,47.9900,6.2200,NULL,NULL,2.6400,4.6900,0.0000
44065,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,NULL,52.1300,187.4000,255.9700,254.2400,2.5300,3.8500,0.0000
44066,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,11.9000,50.0400,1.4000,234.2900,239.8000,3.2300,NULL,NULL
44067,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',0.0000,19.1500,NULL,514.8300,251.7800,257.0900,3.9100,5.2400,NULL
44068,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 17:00:00.000000',0.0000,11.6300,47.9900,6.2200,242.5600,246.5900,2.6400,4.6900,0.0000
44069,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',0.0000,19.0200,56.0800,506.3900,244.0500,247.9600,4.5600,6.1600,0.0000
44070,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 11:00:00.000000',0.0000,18.3800,36.6400,652.7400,244.1200,243.0000,2.4700,3.2800,0.0000
44071,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 08:00:00.000000',0.0000,11.1200,NULL,208.3700,237.7600,236.0000,1.6800,2.6900,0.0000
44072,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 14:00:00.000000',0.0000,19.1500,57.3500,514.8300,251.7800,257.0900,3.9100,5.2400,0.0000
44073,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-28 02:00:00.000000',0.0000,7.3800,58.6400,0.0000,49.5000,59.9300,1.7400,2.6000,0.0000
44074,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-27 23:00:00.000000',0.0000,8.5400,64.2500,0.0000,4.8200,10.9200,0.6500,0.8200,0.0000
44075,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-28 02:00:00.000000',0.0000,7.3500,48.8100,0.0000,58.0100,63.4700,1.7600,2.8100,0.0000
44076,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-28 02:00:00.000000',0.0000,NULL,58.6400,NULL,49.5000,59.9300,1.7400,2.6000,0.0000
44077,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-28 05:00:00.000000',0.0000,6.0200,49.7600,NULL,47.8000,58.8400,1.7700,3.0800,0.0000
44078,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-28 05:00:00.000000',0.0000,6.1500,53.4700,0.0000,51.2500,58.0900,1.7300,3.1000,0.0000
44079,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 23:00:00.000000',0.0000,8.4200,61.0900,0.0000,116.0700,122.8900,0.4300,0.2200,0.0000
44080,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-27 20:00:00.000000',0.0000,9.5700,58.9500,NULL,167.5100,198.0500,0.6800,0.8400,0.0000
44081,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-28 02:00:00.000000',0.0000,7.4300,67.8900,0.0000,53.0700,45.8400,1.1200,1.8000,0.0000
44082,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-28 05:00:00.000000',0.0000,6.0200,49.7600,0.0000,47.8000,58.8400,1.7700,3.0800,NULL
44083,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 23:00:00.000000',0.0000,8.8100,44.3500,0.0000,224.2200,275.4000,0.5800,0.8200,0.0000
44084,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-27 20:00:00.000000',0.0000,10.1500,58.0000,0.0000,NULL,264.4100,1.7400,3.4000,0.0000
44085,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 23:00:00.000000',0.0000,7.7300,62.4400,0.0000,11.2500,16.9200,1.6100,2.3900,0.0000
44086,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-27 20:00:00.000000',0.0000,8.8100,60.5300,0.0000,NULL,310.5400,0.9800,1.4200,0.0000
44087,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-28 05:00:00.000000',0.0000,6.3800,60.9400,NULL,47.7800,49.9000,1.5900,2.8900,0.0000
44088,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-28 05:00:00.000000',0.0000,6.3300,53.9700,0.0000,57.6700,59.2100,NULL,2.6100,0.0000
44089,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-28 02:00:00.000000',0.0000,NULL,NULL,0.0000,64.4000,59.9000,NULL,2.3100,0.0000
